sample_key,condition,bearing_id,sample_id,PCA_HI,HI_smooth,stage,bearing_latent_1,bearing_latent_2,bearing_latent_3,bearing_latent_4,bearing_latent_5,bearing_latent_6,bearing_latent_7,bearing_latent_8
37.5Hz11kN/Bearing2_2/00005,37.5Hz11kN,Bearing2_2,5,0.021728637458427902,0.04145933142371626,Healthy,-5.332108137300433,-0.8347316058049837,1.4142755038903754,0.9128608268240807,-0.18300839583818662,1.6398408338592478,-0.11763205480586983,2.03569792011339
37.5Hz11kN/Bearing2_2/00006,37.5Hz11kN,Bearing2_2,6,0.06748467533839153,0.0421723854909859,Healthy,-4.5600305352583215,-0.40584711496885,1.3617599862423975,1.2618185608974086,-0.24743360632509823,2.3334427926352403,-0.035199120661124586,1.8155991449016424
37.5Hz11kN/Bearing2_2/00007,37.5Hz11kN,Bearing2_2,7,0.03167724549221651,0.04200020113802088,Healthy,-5.01640258292286,-0.4594711916690007,1.2934305825483883,0.8781159413361278,0.13280472559547932,1.8016300681134865,-0.0707242324247022,2.325869909458957
37.5Hz11kN/Bearing2_2/00008,37.5Hz11kN,Bearing2_2,8,0.025904008600575512,0.040310547132485795,Healthy,-4.899054335598444,0.3102495502534771,0.5792529460988886,0.9068322787367142,1.1798693761963908,2.1284286484770982,-0.7097265212787861,1.4111759065774867
37.5Hz11kN/Bearing2_2/00009,37.5Hz11kN,Bearing2_2,9,0.04275606127412046,0.03829456027412107,Healthy,-4.741513544714403,-0.13134701250052627,1.3257922258369796,1.0640186512347125,0.598593641492272,1.7999278433415662,-0.6109849475773826,1.0779649565661953
37.5Hz11kN/Bearing2_2/00010,37.5Hz11kN,Bearing2_2,10,0.03938861538240668,0.04103539602111639,Healthy,-5.009367380642456,-0.6878672468531466,1.633251818961408,1.1798076718397383,0.26800738830753534,1.6706622424468724,-0.21236882272867624,1.8050421257686735
37.5Hz11kN/Bearing2_2/00011,37.5Hz11kN,Bearing2_2,11,0.05307834046327464,0.03548814326598996,Healthy,-4.886974235840931,-0.22364091759966068,1.2868306700119918,1.6665450273797284,0.1680409544522909,2.1338649756440486,-0.7163811637101737,1.0374641926835426
37.5Hz11kN/Bearing2_2/00012,37.5Hz11kN,Bearing2_2,12,0.039823688697135595,0.03905808086466375,Healthy,-4.895283627659858,-0.2006903811409783,1.375021940430442,1.3502699350142617,0.35417707672081505,1.9844819914391494,-0.7242130196822855,1.1407828694409903
37.5Hz11kN/Bearing2_2/00013,37.5Hz11kN,Bearing2_2,13,0.022809769760540832,0.03617985768682203,Healthy,-5.076733624784533,-0.5569749889033706,1.5944701417376357,1.3116045784145847,0.19634036517956904,1.5215267294484665,-0.12699886468244032,1.8584829418453803
37.5Hz11kN/Bearing2_2/00014,37.5Hz11kN,Bearing2_2,14,0.04639615918138573,0.037858646910689644,Healthy,-4.4957305261233484,0.08712299261892316,0.9031928107739304,1.2138551661276742,0.04485991767624896,1.826390327918372,-0.27936167173740195,2.277675892489834
37.5Hz11kN/Bearing2_2/00015,37.5Hz11kN,Bearing2_2,15,0.01755940054225369,0.039570933538919224,Healthy,-5.226000101755001,-0.33686225099268224,1.5069428663772728,1.3229058218689191,0.4837652294688499,1.639586778410089,-0.8199663563157736,1.0910921495913788
37.5Hz11kN/Bearing2_2/00016,37.5Hz11kN,Bearing2_2,16,0.06380668388028066,0.03749941364074913,Healthy,-4.340030513463531,0.0782339973960156,1.4461027398795194,1.3962567553204677,0.2821038630012802,1.8469473441367348,-0.6229573143809519,1.2389619349566185
37.5Hz11kN/Bearing2_2/00017,37.5Hz11kN,Bearing2_2,17,0.0,0.03901828886103684,Healthy,-5.456708734486365,-0.3771903379425639,1.370939140726766,1.3503503104437218,0.9553934257665558,1.629732828213515,-0.4762480568248381,0.8393106794740145
37.5Hz11kN/Bearing2_2/00018,37.5Hz11kN,Bearing2_2,18,0.05786516428892896,0.0470479610390231,Healthy,-4.288067532432697,0.28070732300784157,2.085396263148754,2.0800222246325366,0.6955343141297576,0.887273377839652,-0.2343867908581381,1.2384361471436223
37.5Hz11kN/Bearing2_2/00019,37.5Hz11kN,Bearing2_2,19,0.0547991950364729,0.04857783762430959,Healthy,-4.5800723003825965,-0.19496485153699802,1.9630128833864613,1.8252594745696136,0.3979700900797407,1.3434174667108878,-0.349590092046531,1.126590448041291
37.5Hz11kN/Bearing2_2/00020,37.5Hz11kN,Bearing2_2,20,0.034434661379743825,0.05260135021395924,Healthy,-4.630152907860709,0.08400177623182958,1.5867945900960705,1.4035057869571292,1.4071175003977558,1.7154254816446475,-0.25461398718071065,1.5200335572668744
37.5Hz11kN/Bearing2_2/00021,37.5Hz11kN,Bearing2_2,21,0.053493565679724964,0.05158286980962125,Healthy,-4.570256623238488,-0.19944206243910217,2.392241356486227,2.2840584780355213,0.6152854477835201,1.0890750271824634,-0.627621978665594,0.6780263213758878
37.5Hz11kN/Bearing2_2/00022,37.5Hz11kN,Bearing2_2,22,0.09507681936241719,0.06606544982450908,Healthy,-3.7540876375749206,0.4927337819498371,1.9734643613368075,2.695315447874623,0.41494922780493043,1.4454279082711128,-0.38890231617221455,1.246039000094562
37.5Hz11kN/Bearing2_2/00023,37.5Hz11kN,Bearing2_2,23,0.06016504844896409,0.07086143819602639,Healthy,-4.448121277367503,0.17511413477347065,2.1711182004333502,2.7425647353821176,1.1861298646390186,1.376638830773986,-0.49835237936116994,0.6295729403137411
37.5Hz11kN/Bearing2_2/00024,37.5Hz11kN,Bearing2_2,24,0.053771013849100546,0.07382108047941571,Healthy,-4.406383892004279,0.3917776235633627,1.9419081052001834,2.427739914783183,1.340577699026481,1.3070986316604223,-0.29198872072204557,0.7938610439797955
37.5Hz11kN/Bearing2_2/00025,37.5Hz11kN,Bearing2_2,25,0.05464036024123875,0.07447521305831918,Healthy,-4.2397183338804165,0.4601303326583469,1.8550356702961415,2.394052983505788,1.0150341158288485,0.9554662449328993,0.03599157107931546,1.181072359742656
37.5Hz11kN/Bearing2_2/00026,37.5Hz11kN,Bearing2_2,26,0.13034322013399058,0.07382210586589638,Healthy,-2.9840406230132377,0.6963699104389722,2.490353434607471,2.793774657378219,0.48767875796104737,1.0906134177048596,-0.2745769452516073,0.6893550304136655
37.5Hz11kN/Bearing2_2/00027,37.5Hz11kN,Bearing2_2,27,0.10102905963258468,0.07525642861505115,Healthy,-3.407209035197847,0.6323660202851988,2.612911898888498,2.5870893673516386,1.3763889970333978,1.216632179693029,-0.1582543022013729,0.9135692827071156
37.5Hz11kN/Bearing2_2/00028,37.5Hz11kN,Bearing2_2,28,0.08143597558697674,0.07393236686925181,Healthy,-3.8639228262977925,0.22165578196519478,2.5079235614234254,2.4096344238229737,0.7998061394146033,1.0523342203829495,-0.1982508923811559,0.8628752405566478
37.5Hz11kN/Bearing2_2/00029,37.5Hz11kN,Bearing2_2,29,0.04032185458987514,0.07879222652463008,Healthy,-4.7463523160080445,-0.06940233943555292,2.079942865684316,2.5096002993883824,1.0541872376406058,1.0770108639694007,-0.159677849884108,0.7077949740016376
37.5Hz11kN/Bearing2_2/00030,37.5Hz11kN,Bearing2_2,30,0.04761560094791961,0.07708097307642278,Healthy,-4.465406984003607,0.08868757857825338,2.2442583090853527,2.582220861031316,1.0779387998695527,0.9498142570603296,-0.21239860020995446,0.970372535856538
37.5Hz11kN/Bearing2_2/00031,37.5Hz11kN,Bearing2_2,31,0.10798572410481022,0.06726646679128519,Healthy,-3.6614278141893015,0.12485775578901874,2.039538998439033,2.224941956934678,0.026754921621562528,1.3350654762199858,0.08059780955883092,1.1124668129398976
37.5Hz11kN/Bearing2_2/00032,37.5Hz11kN,Bearing2_2,32,0.0482484927367699,0.0647068870420518,Healthy,-4.533996919880101,0.07346508859090073,2.0079808239143,2.3520446435464626,0.995164659785559,1.2048141022709737,-0.36710418671058653,0.9147106193027869
37.5Hz11kN/Bearing2_2/00033,37.5Hz11kN,Bearing2_2,33,0.09750975074750518,0.0660041753320147,Healthy,-3.725134818038217,0.3417671231643453,1.8375461342821098,2.3225433567361704,0.15425447738940795,1.5003092395537452,-0.2923559700666261,0.9454735059413709
37.5Hz11kN/Bearing2_2/00034,37.5Hz11kN,Bearing2_2,34,0.03923907920737302,0.06575773410708854,Healthy,-4.5625868932559985,0.41712191821778477,1.333804111711985,1.7926142812691925,1.6848080732724593,1.800855581193746,0.0005165521249557534,1.4235087287180468
37.5Hz11kN/Bearing2_2/00035,37.5Hz11kN,Bearing2_2,35,0.04201266356775224,0.06802379252907327,Healthy,-4.374808747730629,0.8138382906135097,0.8080990283566839,1.9698655722578562,1.5993976977016073,1.8330915374829222,-0.004706338982070469,1.3555657118033562
37.5Hz11kN/Bearing2_2/00036,37.5Hz11kN,Bearing2_2,36,0.07799284188948408,0.061943277724972684,Healthy,-3.9071913878421527,0.3439419157343831,2.350644912053069,2.5785611481374504,1.1090510249588994,1.1022539615495435,-0.021769759624342203,0.9254274123775521
37.5Hz11kN/Bearing2_2/00037,37.5Hz11kN,Bearing2_2,37,0.09311157019664301,0.06620649100507883,Healthy,-3.786921430539775,0.5423675424299336,2.053615574376555,2.943058175561452,0.9108023928411657,1.664000949524611,-0.15225372405195517,0.805224807014063
37.5Hz11kN/Bearing2_2/00038,37.5Hz11kN,Bearing2_2,38,0.03810388356553951,0.06370807432515302,Healthy,-4.427074721810727,0.6305633433447986,1.2801526747799612,2.2021037981708425,1.5734265582936113,1.7207599120701351,-0.018445945384640068,1.4123348364975894
37.5Hz11kN/Bearing2_2/00039,37.5Hz11kN,Bearing2_2,39,0.06801012674578233,0.06947688684216329,Healthy,-4.088263868125142,0.14548699618230818,2.5971171877015617,2.3590185268522723,1.4087238156445154,1.2166945615825997,-0.6097218877623285,0.9465731500667705
37.5Hz11kN/Bearing2_2/00040,37.5Hz11kN,Bearing2_2,40,0.05326109086790487,0.06729073068115417,Healthy,-4.449394116207886,-0.06899711558444176,2.3350339736735637,2.462796360991799,1.2209294122062258,1.2190143128935966,0.10996366990805895,0.7954224771887335
37.5Hz11kN/Bearing2_2/00041,37.5Hz11kN,Bearing2_2,41,0.08661741225772523,0.06499526943637905,Healthy,-3.4803106007918254,0.715636281558445,1.6587494595637473,1.891153029274901,0.7234083431778003,1.4047018278754877,-0.08421268070319995,1.4695413180286752
37.5Hz11kN/Bearing2_2/00042,37.5Hz11kN,Bearing2_2,42,0.07502400062817283,0.05828257922517491,Healthy,-3.8923852732895914,0.44639558821825864,1.6174034223965135,1.855220723506446,0.8129235284776055,1.621311473772655,-0.2297531490717708,1.3793444350428101
37.5Hz11kN/Bearing2_2/00043,37.5Hz11kN,Bearing2_2,43,0.09115839186046548,0.08982320203501022,Healthy,-3.3251519065353516,1.3532461763770343,1.3332404049249462,2.2404974918084877,1.761680840328799,1.8439187042638163,-0.5427473701718044,1.054628085221705
37.5Hz11kN/Bearing2_2/00044,37.5Hz11kN,Bearing2_2,44,0.022337258118670156,0.10646668417875478,Healthy,-4.766043639947831,-0.09897240989045693,1.683492585482123,1.7116013999185877,1.5741802829567804,1.78396159237828,-0.1255851636723365,1.5319818811384363
37.5Hz11kN/Bearing2_2/00045,37.5Hz11kN,Bearing2_2,45,0.057333690686507954,0.12608945549165812,Healthy,-4.309852816291356,0.247835819586031,2.1178967384994594,2.4709123270082074,1.2563686180570883,1.3483757696908654,-0.29369938669253975,0.6960040133622497
37.5Hz11kN/Bearing2_2/00046,37.5Hz11kN,Bearing2_2,46,0.03269735829580578,0.1389252641923613,Healthy,-4.633032227092754,0.2939592054121029,1.7223118707132377,2.324075423359871,1.391705872986268,1.1802833969666509,-0.09896571138285222,1.2352612798896654
37.5Hz11kN/Bearing2_2/00047,37.5Hz11kN,Bearing2_2,47,0.3219694888540574,0.15306497685905304,Healthy,0.7209972359615526,0.39538413414118717,3.5446554503253034,1.4403014216875163,-1.0021651761034283,1.0488793201175866,0.9893597863597063,0.9899857163126464
37.5Hz11kN/Bearing2_2/00048,37.5Hz11kN,Bearing2_2,48,0.2178014660394833,0.1668146336694371,Healthy,-0.1401167771336441,2.3538437891686033,0.7980163935565263,0.5366548255384023,1.5429345575872548,1.802555873773984,0.3903059914579574,1.9454796538848236
37.5Hz11kN/Bearing2_2/00049,37.5Hz11kN,Bearing2_2,49,0.22986603268403483,0.19536519262305152,Healthy,0.8417892348946977,3.5414684466459136,-0.4997845858052609,-1.203151924606661,3.460220344255247,3.3789420096275613,0.07646468513069196,1.6371418868751737
37.5Hz11kN/Bearing2_2/00050,37.5Hz11kN,Bearing2_2,50,0.20213969056405395,0.21694830491896497,Healthy,0.5133495116926438,3.6626367308745165,-1.1223594580086378,-1.754179354196121,3.7585880326162724,3.4996465894514523,0.31780913607700845,1.3919395472424836
37.5Hz11kN/Bearing2_2/00051,37.5Hz11kN,Bearing2_2,51,0.2022814146283985,0.245836894328703,Healthy,1.1551200444077336,5.0039942075725135,-2.3676023849555365,-2.9456325179566454,6.597762333370609,5.32505528646367,-0.4458468180216526,1.7044146680437062
37.5Hz11kN/Bearing2_2/00052,37.5Hz11kN,Bearing2_2,52,0.2149053031539222,0.2526752889600594,Healthy,3.513099104073144,8.100483684068491,-5.019382724503026,-5.258155717307122,9.489652087598367,5.790440206980693,-0.21618300092048492,1.4757976798887138
37.5Hz11kN/Bearing2_2/00053,37.5Hz11kN,Bearing2_2,53,0.27929228870119965,0.27035328952306537,Healthy,3.1298396987674972,5.413111717025621,-2.2670511941039284,-3.5062185127823455,6.339400982917574,5.210223265997947,0.15325143380983294,1.5646646498116892
37.5Hz11kN/Bearing2_2/00054,37.5Hz11kN,Bearing2_2,54,0.25158170134972907,0.2876382329111877,Healthy,5.062724607039551,9.120383411573048,-6.574700586361836,-5.549217129724598,10.370852980178823,6.073403680241812,0.00834684057809779,2.6696272577012974
37.5Hz11kN/Bearing2_2/00055,37.5Hz11kN,Bearing2_2,55,0.2926946629834481,0.30743501559579156,Slow Degradation,4.350548049754411,6.038116917402685,-3.1232472773757305,-3.8406587109540657,6.403254768953139,4.229264064825832,-0.28660800978254475,1.0947183852568851
37.5Hz11kN/Bearing2_2/00056,37.5Hz11kN,Bearing2_2,56,0.38351504053626484,0.32926999880943125,Slow Degradation,4.97682293693557,3.503909583987831,0.5148966727804797,-2.491858258666146,1.3574011541767952,2.152059243730366,0.4590483378459027,1.1407864463317015
37.5Hz11kN/Bearing2_2/00057,37.5Hz11kN,Bearing2_2,57,0.3769034711065374,0.36180926353605536,Slow Degradation,5.4146926014536465,4.396927182200522,-1.1627386928407708,-3.7358382768779332,3.3120869576068817,3.288050372853951,0.5371612207039275,0.9007104108430428
37.5Hz11kN/Bearing2_2/00058,37.5Hz11kN,Bearing2_2,58,0.3854305231771352,0.38768406126455013,Slow Degradation,5.61839610806211,4.3767317540445765,-1.1826262692429637,-3.8789012087165107,3.380137278021642,3.4677466511785293,0.778135935693184,1.4374312050020095
37.5Hz11kN/Bearing2_2/00059,37.5Hz11kN,Bearing2_2,59,0.3803107347254895,0.41995808218752917,Slow Degradation,6.925777556203196,6.242547109240527,-3.4018480530877584,-5.573368376880198,5.386395528692257,3.6577519515091486,0.4607724552877478,1.722987328007303
37.5Hz11kN/Bearing2_2/00060,37.5Hz11kN,Bearing2_2,60,0.3987962635511555,0.4465479011956643,Slow Degradation,7.270206637300512,7.114011490345939,-4.4166726665770595,-6.034505921338378,8.002083210728236,5.7340020955973285,0.29736291181814434,2.1935275730423656
37.5Hz11kN/Bearing2_2/00061,37.5Hz11kN,Bearing2_2,61,0.507758685693539,0.4663664058007031,Slow Degradation,6.518002779716134,1.6801000772821826,2.388065980515058,-2.2921754303767194,-0.5484533820381858,2.406981768859258,0.9052897862788454,0.43655288698682276
37.5Hz11kN/Bearing2_2/00062,37.5Hz11kN,Bearing2_2,62,0.5121654682576529,0.4878961212865663,Slow Degradation,7.706323580501186,3.535625377799971,0.45874370116704627,-3.8737940359231797,2.8148850295548478,3.8643424504154944,0.1534422285266061,0.31201701567717566
37.5Hz11kN/Bearing2_2/00063,37.5Hz11kN,Bearing2_2,63,0.5420478896565398,0.5079803642837573,Slow Degradation,7.432442563057644,1.564369187962226,2.3665513029386225,-2.765133379836228,-0.1780824218872798,2.857413138929982,0.3834194999592171,0.703803979155765
37.5Hz11kN/Bearing2_2/00064,37.5Hz11kN,Bearing2_2,64,0.5320030340566646,0.5274360587651513,Slow Degradation,8.716204170114507,4.241159538456834,-1.0328269865719497,-5.033975368234425,5.178901068212986,5.94060824298639,-0.02936740208732009,1.628251618202172
37.5Hz11kN/Bearing2_2/00065,37.5Hz11kN,Bearing2_2,65,0.5618815819816141,0.5483656442415268,Slow Degradation,8.139965189441206,1.9157799045281114,1.8563052673934661,-3.4826177484190692,1.7685825770969446,4.488213210384445,-0.16066391930447846,0.4248029897708672
37.5Hz11kN/Bearing2_2/00066,37.5Hz11kN,Bearing2_2,66,0.5706709104793063,0.5581461614482659,Slow Degradation,7.953315575423888,1.0070742273589464,2.79148596632469,-2.697305872582452,-0.24038703156438168,3.364930343779827,0.29756066065174613,0.3785724271087602
37.5Hz11kN/Bearing2_2/00067,37.5Hz11kN,Bearing2_2,67,0.5661887101518537,0.5664051527371039,Slow Degradation,7.92771484008613,1.2687299875763685,1.9798589387311951,-2.930527654894319,0.5521857441645832,4.130169709953007,0.5668829197488794,0.6641695182705969
37.5Hz11kN/Bearing2_2/00068,37.5Hz11kN,Bearing2_2,68,0.5554119850580365,0.5723626586050102,Slow Degradation,7.599549958910417,0.5964741355365882,2.617880354927756,-2.6937626097665,-0.6678007281073249,3.129271262674484,0.16939005113604996,0.46359086267468613
37.5Hz11kN/Bearing2_2/00069,37.5Hz11kN,Bearing2_2,69,0.5871625328385334,0.5806967920668114,Slow Degradation,8.232526042864523,0.9188312782078472,2.225222178347534,-3.053782049396748,0.6161185088378355,4.301862126248591,0.2316658212280982,0.09766896549650797
37.5Hz11kN/Bearing2_2/00070,37.5Hz11kN,Bearing2_2,70,0.5957833405541921,0.5847362143200736,Slow Degradation,8.543782989091815,1.1533323974933898,1.9915266779036327,-3.2718452845809667,1.1469577243487719,4.399794209252552,-0.010247589448162547,-0.12403955412427535
37.5Hz11kN/Bearing2_2/00071,37.5Hz11kN,Bearing2_2,71,0.5864963898571942,0.5887820555486185,Slow Degradation,8.687631262708665,1.3609464243671632,1.9289583454538723,-3.124251633820581,0.5321434081493011,3.5252926873317034,0.02421398386126763,0.4647195005724583
37.5Hz11kN/Bearing2_2/00072,37.5Hz11kN,Bearing2_2,72,0.5956654424676976,0.5946855551167991,Slow Degradation,8.317587741880564,0.2709055007627843,2.981370105426925,-2.751198077878031,-0.42950766382981503,3.344007209009309,0.20497175190848224,-0.25921216235648303
37.5Hz11kN/Bearing2_2/00073,37.5Hz11kN,Bearing2_2,73,0.607010235212874,0.6005214966838277,Slow Degradation,9.012688883560674,1.2238162675150697,2.147665905076726,-3.095751790089938,0.8567922251968488,3.6546473951472542,-0.013635080443649052,0.05633329868227503
37.5Hz11kN/Bearing2_2/00074,37.5Hz11kN,Bearing2_2,74,0.5982363822609754,0.6011680108682146,Slow Degradation,9.200917153513453,1.6226172090291529,1.1012806843841667,-3.7987539220024544,1.872035329775048,4.5455482406476495,0.1090267604758253,-0.06586411569394891
37.5Hz11kN/Bearing2_2/00075,37.5Hz11kN,Bearing2_2,75,0.6070834815362092,0.6037810335907495,Slow Degradation,8.657243907949095,0.40360433630481235,2.7214304362375152,-2.7044104065651764,-0.3765516769599636,3.102974151769489,0.13511295231600032,-0.4113591904953649
37.5Hz11kN/Bearing2_2/00076,37.5Hz11kN,Bearing2_2,76,0.61932020626548,0.6106601926722581,Slow Degradation,8.696979538207653,0.12955117385012896,3.2196440186455577,-2.105860466960995,-0.5752368683709104,2.913155559377623,0.38196640326231635,-0.5881378731426837
37.5Hz11kN/Bearing2_2/00077,37.5Hz11kN,Bearing2_2,77,0.6079354591612937,0.6294295809775229,Slow Degradation,9.289736086091438,1.6184015644615042,1.019811581612888,-3.1626535833847953,1.704461179640324,4.343360294888848,0.32836401900310497,0.49578148275609396
37.5Hz11kN/Bearing2_2/00078,37.5Hz11kN,Bearing2_2,78,0.5929811604980147,0.6494853267020362,Slow Degradation,8.860954286796373,0.8351632217181376,1.8753536931765415,-2.965311300725716,0.4549851322712955,3.374449349985087,0.1481173546550015,0.24171688226616067
37.5Hz11kN/Bearing2_2/00079,37.5Hz11kN,Bearing2_2,79,0.6193005450570066,0.6715405225488741,Slow Degradation,9.380474670439352,1.0278483009855415,1.6644672018290034,-3.0495617019844548,1.5912663554762638,4.103561282403375,0.15561986275552023,-0.791941871109492
37.5Hz11kN/Bearing2_2/00080,37.5Hz11kN,Bearing2_2,80,0.6484088215907718,0.6952690298656662,Slow Degradation,9.554962068770472,0.07928904990305358,2.980458711037566,-2.61904552064694,0.13103180653102756,3.202409074685073,0.06770341988815899,-0.8114613637845188
37.5Hz11kN/Bearing2_2/00081,37.5Hz11kN,Bearing2_2,81,0.76458993721508,0.7301618299701813,Slow Degradation,11.016967743974696,-2.5977795592304527,5.284149396527549,-2.1069582899485275,-2.3204217212404115,3.051751492365104,1.2397901398911262,-1.8244596482517241
37.5Hz11kN/Bearing2_2/00082,37.5Hz11kN,Bearing2_2,82,0.7875119467334936,0.7736535183277814,Slow Degradation,11.429615420335773,-2.815084642858642,5.4932554972864,-1.5126507070250463,-3.2249801996288534,2.573578077775994,1.720525570747298,-1.008228974469055
37.5Hz11kN/Bearing2_2/00083,37.5Hz11kN,Bearing2_2,83,0.7967331448825171,0.816619543658335,Slow Degradation,11.522376622433228,-3.5633001469410677,5.722698624389682,-1.4494140936762396,-3.0280223176888876,2.806045587802757,1.7598176164020496,-1.2039109405415132
37.5Hz11kN/Bearing2_2/00084,37.5Hz11kN,Bearing2_2,84,0.8206400473873378,0.8574986469978668,Accelerated Degradation,11.847623662104386,-4.241610962250794,5.954430105726973,-1.2086178840080415,-4.093298051456395,2.181302590745018,2.037211172632504,-0.7842954484996183
37.5Hz11kN/Bearing2_2/00085,37.5Hz11kN,Bearing2_2,85,0.9333554072061161,0.8934537131541579,Accelerated Degradation,14.345971606582873,-6.2377713245456565,5.949648499099404,-1.8220319249922896,-4.88590639599279,2.27621618073055,2.085314603587937,-0.6614291871740263
37.5Hz11kN/Bearing2_2/00086,37.5Hz11kN,Bearing2_2,86,0.9993606543796951,0.9185186220490219,Accelerated Degradation,16.09932927714799,-6.993051900674939,5.266087537928472,-2.2719760026602427,-5.287997375224248,2.0170845651640175,2.2008942998777044,-0.8330631223773768
37.5Hz11kN/Bearing2_2/00087,37.5Hz11kN,Bearing2_2,87,0.9796753884729977,0.9379143773206694,Accelerated Degradation,15.68506313071459,-6.908531960731509,4.991099648277077,-2.206338899157021,-5.015425342267544,1.7937341642047229,1.7889664859583807,-0.8109125948861804
37.5Hz11kN/Bearing2_2/00088,37.5Hz11kN,Bearing2_2,88,0.9872124751127918,0.9547831454429238,Accelerated Degradation,16.114298683117042,-6.3390535007867,4.401622376863776,-2.0716918361274743,-4.240092057073114,2.124336832721166,1.862557855652895,-0.5332860341014988
37.5Hz11kN/Bearing2_2/00089,37.5Hz11kN,Bearing2_2,89,0.9720044169973918,0.9712030757992662,Accelerated Degradation,15.672494224086075,-6.398889126454143,4.676978666709073,-1.9919902083949843,-4.546869611357975,1.7906597378150686,1.5228244178873613,-0.6885962735668508
37.5Hz11kN/Bearing2_2/00090,37.5Hz11kN,Bearing2_2,90,0.9901741172688565,0.9744481581734625,Accelerated Degradation,16.108447728420316,-6.706793692754092,4.653890038529367,-2.105569079378949,-4.567614723976021,1.9340349445522336,1.7035163782882161,-0.6724721734479675
37.5Hz11kN/Bearing2_2/00091,37.5Hz11kN,Bearing2_2,91,0.9620737441783205,0.9698631206437889,Accelerated Degradation,15.30551145120282,-6.317815720298998,4.695709448889221,-1.7580776092051664,-4.753587408444359,1.3909390561695618,1.4823417539535637,-0.6145024731894847
37.5Hz11kN/Bearing2_2/00092,37.5Hz11kN,Bearing2_2,92,0.9485520579828064,0.9671245797283401,Accelerated Degradation,15.303149609855659,-6.10987515788484,3.6473990037675703,-1.810308295699837,-3.5693895361677055,1.4684913091838188,1.3929869628949914,-0.48102975338718024
37.5Hz11kN/Bearing2_2/00093,37.5Hz11kN,Bearing2_2,93,0.9684194205944203,0.9637127197118155,Accelerated Degradation,15.673969405147044,-6.123719947629224,4.075402675680806,-1.7149588168318795,-4.026818231245953,1.489003891370563,1.79470643598719,-0.47019985919337565
37.5Hz11kN/Bearing2_2/00094,37.5Hz11kN,Bearing2_2,94,0.9625611485738825,0.9618396555568016,Accelerated Degradation,15.323058801094946,-6.40155999432112,4.32943023238031,-1.4757241878493745,-4.392861188216737,1.3424122067135296,1.652906580866379,-0.44441645899440374
37.5Hz11kN/Bearing2_2/00095,37.5Hz11kN,Bearing2_2,95,0.9580953166126323,0.9596586477858153,Accelerated Degradation,15.434500540936108,-6.180811869205269,3.9325259538028523,-1.548763712269347,-4.266195275642308,1.2332411835932102,1.714155298841274,-0.2333722161774671
37.5Hz11kN/Bearing2_2/00096,37.5Hz11kN,Bearing2_2,96,0.9550285202339593,0.9588549711394189,Accelerated Degradation,15.470724969461958,-6.189847491531205,4.029045365816289,-1.5498866362763628,-4.172236787988427,1.1217784637370865,1.5399603520189071,-0.38152548761590843
37.5Hz11kN/Bearing2_2/00097,37.5Hz11kN,Bearing2_2,97,0.9565057349640708,0.9619779335592258,Accelerated Degradation,15.371471015576843,-6.066721320981214,4.097619101255588,-1.4793429638341693,-4.226056953299812,1.0825786968588806,1.4138223887666068,-0.3407143555187254
37.5Hz11kN/Bearing2_2/00098,37.5Hz11kN,Bearing2_2,98,0.9551468396022663,0.9631727262309681,Accelerated Degradation,15.411784666301516,-5.991906361140192,3.8839200216048826,-1.5726995344114807,-3.778537611493261,1.31745420067898,1.309229275446553,-0.41505041132735254
37.5Hz11kN/Bearing2_2/00099,37.5Hz11kN,Bearing2_2,99,0.9705450473299794,0.963853619717873,Accelerated Degradation,16.114210604586283,-5.3723102849812365,3.054059918640371,-1.8846123947659024,-2.5610204446931575,1.9394517727491185,1.1867070601940957,-0.0975476006799329
37.5Hz11kN/Bearing2_2/00100,37.5Hz11kN,Bearing2_2,100,0.9548406543607539,0.9663883054785986,Accelerated Degradation,15.494508772035497,-6.05707554391171,3.6989676837170586,-1.5009955388312197,-3.718969481501639,1.2635335570221686,1.3425341346472919,0.20919771895016262
37.5Hz11kN/Bearing2_2/00101,37.5Hz11kN,Bearing2_2,101,0.9766587197610666,0.9713851365637142,Accelerated Degradation,16.115817950115755,-5.867406797326853,3.4846199492702548,-1.7015930987403105,-3.163258884257013,1.7927501555107899,1.3199017072265822,0.2702064801076288
37.5Hz11kN/Bearing2_2/00102,37.5Hz11kN,Bearing2_2,102,0.9791725546401016,0.9749521801432655,Accelerated Degradation,15.788860752572342,-6.29072435521458,4.308839174148675,-1.1249366465774642,-4.6547564684846146,0.8814856955492684,1.4833869534813358,0.4229946818661688
37.5Hz11kN/Bearing2_2/00103,37.5Hz11kN,Bearing2_2,103,0.9686891899560262,0.9775760994665015,Accelerated Degradation,15.568532385962774,-6.291007139580617,3.9540583372428073,-1.3059839857225457,-3.888753163412201,1.3537341979774085,1.1346006817436007,0.24732940288249863
37.5Hz11kN/Bearing2_2/00104,37.5Hz11kN,Bearing2_2,104,0.9809074884591624,0.9772508451163154,Accelerated Degradation,15.624766354561682,-7.104548850611834,4.246691852572705,-0.982637517388064,-4.499403002572844,1.0452452491399022,1.0950638709397258,0.5808225764604796
37.5Hz11kN/Bearing2_2/00105,37.5Hz11kN,Bearing2_2,105,1.0,0.9778308309184042,Accelerated Degradation,15.583430774588262,-8.342251449536429,5.031063122367518,-0.5032048422143726,-5.153445753620829,1.3522256246070632,2.0690385588217293,2.6783718561039827
